VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
340,84351,19654,60213232.9728
341,84739,19694,60213280.8064
342,83937,19724,60213313.2032
343,83706,19755,60213345.7024
344,83829,19805,60213377.3568
345,83570,19835,60213424.96
346,84207,19865,60213458.0992
347,84373,19895,60213488.7168
348,84075,19926,60213521.216
349,83599,19976,60213552.6272
350,83558,20016,60213601.5616
351,83930,20046,60213632.768
352,84773,20076,60213664.9472
353,85370,20126,60213697.2928
354,84887,20156,60213745.152
355,84305,20186,60213777.0112
356,84131,20216,60213808.4352
357,84023,20256,60213840.7552
358,84791,20297,60213873.344
359,85013,20327,60213920.5888
360,84260,20367,60213953.0752
361,83968,20397,60213985.0752
362,84173,20448,60214017.5744
363,84361,20478,60214065.4848
364,84241,20508,60214097.152
365,139806,20538,60214129.3184
366,272068,20568,60214162.3552
367,271591,20618,60214192.6656
368,271550,20658,60214241.3184
369,271766,20688,60214273.7024
370,272138,20718,60214307.2512
371,271748,20768,60214336.9344
372,271360,20799,60214386.2528
373,271523,20829,60214416.96
374,271758,20859,60214450.2656
375,271231,20889,60214481.3568
376,271419,20939,60214513.2032
377,271496,20970,60214561.1776
378,271384,21010,60214593.28
379,230806,21040,60214624.96
380,84873,21090,60214658.6368
381,85064,21120,60214704.9344
382,84688,21150,60214738.4832
383,84323,21180,60214768.6912
384,83987,21210,60214800.9216
385,83870,21260,60214832.7936
386,84096,21291,60214882.1376
387,84359,21321,60214913.8432
388,84233,21361,60214945.28
389,83752,21411,60214977.0496
390,83576,21441,60215025.3824
391,83523,21472,60215056.9984
392,84183,21502,60215090.9824
393,84687,21532,60215121.3824
394,85132,21582,60215154.7392
395,84505,21612,60215202.5984
396,84188,21652,60215233.3312
397,83670,21682,60215266.0864
398,83340,21722,60215297.1776
399,83991,21762,60215345.024
400,84402,21792,60215378.6752
401,83859,21823,60215409.1648
402,84193,21853,60215441.8176
403,84232,21903,60215473.664
404,83715,21933,60215522.1632
405,83824,21963,60215553.152
406,84776,22004,60215586.1248
407,84658,22044,60215617.3056
408,84108,22084,60215665.8816
409,84120,22114,60215697.8944
410,84194,22144,60215729.8944
411,83527,22174,60215760.9856
412,83115,22224,60215793.408
413,84367,22254,60215841.3824
414,84951,22284,60215873.856
415,84521,22325,60215905.8816
416,83692,22365,60215937.2928
417,83791,22405,60215985.2928
418,83992,22435,60216017.8944
419,83972,22465,60216049.4336
420,84593,22516,60216081.8688
421,84049,22546,60216129.4592
422,83810,22576,60216164.4288
423,83743,22606,60216193.3824
424,84053,22636,60216225.5616
425,84107,22686,60216257.3184
426,84861,22716,60216305.9584
