Item1.Item1.Id,Item1.Item1.Duration,Item1.Item1.Size,Item1.Item1.Colour1,Item1.Item1.Colour2,Item1.Item1.numDots1,Item1.Item1.numDots2,Item1.Item1.dotLifeBool,Item1.Item1.dotLifetime,Item1.Item1.Contrast1,Item1.Item1.Contrast2,Item1.Item1.VelX1,Item1.Item1.VelX2,Item1.Item1.VelY1,Item1.Item1.VelY2,Item1.Item1.Coherence1,Item1.Item1.Coherence2,Item1.Item2,Item2
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:32:16.2128384,380886
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:32:18.2144384,382893
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:32:20.2133376,384901
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:32:22.2135936,386899
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:32:24.2138496,388907
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:32:26.2141184,390914
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:32:28.2152576,392922
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:32:30.2145920,394920
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:32:32.2161920,396928
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:32:34.2150912,398936
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:32:36.2158080,400944
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:32:38.2155904,402952
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:32:40.2158336,404950
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:32:42.2160768,406957
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:32:44.2163328,408965
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:32:46.2180608,410973
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:32:48.2168832,412981
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:32:50.2170880,414988
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:32:52.2173312,416986
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:32:54.2175872,418994
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:32:56.2178304,421002
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:32:58.2180736,423010
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:33:00.2196352,425018
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:33:02.2185856,427016
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:33:04.2188416,429024
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:33:06.2190976,431031
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:33:08.2193152,433039
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:33:10.2196224,435037
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:33:12.2198912,437045
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:33:14.2220288,439052
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:33:16.2203392,441060
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:33:18.2205696,443068
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:33:20.2208128,445066
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:33:22.2210816,447074
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:33:24.2213248,449082
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:33:26.2215552,451090
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:33:28.2231040,453098
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:33:30.2220672,455095
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:33:32.2223232,457103
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:33:34.2230016,459111
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:33:36.2228096,461119
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:33:38.2230528,463126
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:33:40.2233088,465124
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:33:42.2248320,467132
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:33:44.2238336,469140
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:33:46.2240512,471148
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:33:48.2243072,473146
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:33:50.2245632,475154
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:33:52.2248192,477162
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:33:54.2250496,479169
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:33:56.2266240,481177
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:33:58.2255616,483175
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:34:00.2263296,485183
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:34:02.2260864,487190
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:34:04.2262912,489198
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:34:06.2269056,491206
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:34:08.2272384,493204
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:34:10.2284416,495212
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:34:12.2273536,497220
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:34:14.2275328,499228
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:34:16.2277888,501236
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:34:18.2282368,503233
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:34:20.2284032,505241
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:34:22.2285312,507249
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:34:24.2301312,509257
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:34:26.2290432,511264
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:34:28.2292992,513262
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:34:30.2295296,515270
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:34:32.2297856,517278
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:34:34.2300288,519286
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:34:36.2302848,521294
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:34:38.2318848,523302
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:34:40.2315008,525300
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:34:42.2310272,527307
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:34:44.2312832,529315
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:34:46.2315520,531323
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:34:48.2317952,533331
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:34:50.2320256,535328
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:34:52.2336384,537336
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:34:54.2325248,539344
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:34:56.2327936,541352
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:34:58.2330240,543360
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:35:00.2332672,545358
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:35:02.2335360,547366
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:35:04.2338304,549374
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:35:06.2352896,551382
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:35:08.2342656,553389
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:35:10.2345600,555387
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:35:12.2347904,557395
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:35:14.2350592,559403
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:35:16.2353024,561410
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:35:18.2355072,563408
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:35:20.2369920,565416
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:35:22.2360064,567424
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:35:24.2362624,569432
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:35:26.2365184,571430
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:35:28.2367488,573438
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:35:30.2370944,575446
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:35:32.2376960,577453
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:35:34.2388096,579461
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:35:36.2377472,581459
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:35:38.2379904,583467
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:35:40.2382464,585474
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:35:42.2385024,587482
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:35:44.2388096,589490
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:35:46.2389888,591488
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:35:48.2404992,593496
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:35:50.2395392,595504
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:35:52.2397440,597512
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:35:54.2400256,599510
