Photodiode,AsyncPulse,BonsaiTime
75,0,49959974.3744
67,0,49959975.4368
72,0,49959976.4864
76,0,49959977.6128
66,0,49959978.6368
67,0,49959979.6992
67,0,49959980.7872
74,0,49959981.8368
65,0,49959982.8864
60,0,49959983.9232
76,0,49959985.0112
82,0,49959986.0864
77,0,49959987.1744
70,0,49959988.2368
71,0,49959989.2992
76,0,49959990.3744
67,0,49959991.424
69,0,49959992.4992
80,0,49959993.5744
59,0,49959994.624
67,0,49959995.6992
76,0,49959996.8
66,0,49959997.8368
83,0,49959998.8864
82,0,49959999.936
62,0,49960000.9856
66,0,49960002.0608
81,0,49960003.136
70,0,49960004.2368
78,0,49960005.2608
65,0,49960006.3232
68,0,49960007.3984
82,0,49960008.4608
78,0,49960009.5232
66,0,49960010.6368
65,0,49960011.6992
66,0,49960012.7872
71,0,49960013.8368
77,0,49960014.8608
68,0,49960016.0384
81,0,49960016.9984
82,0,49960018.0608
80,0,49960019.1232
75,0,49960020.1984
84,0,49960021.248
78,0,49960022.3232
67,0,49960023.3728
74,0,49960024.448
82,0,49960025.5104
72,0,49960026.5856
81,0,49960027.6992
65,0,49960028.736
76,0,49960029.7856
69,0,49960031.0272
66,0,49960031.9104
84,0,49960032.96
78,0,49960034.0224
68,0,49960035.1104
69,0,49960036.16
68,0,49960037.2352
83,0,49960038.3232
82,0,49960039.3728
69,0,49960040.4608
60,0,49960041.4976
81,0,49960042.5856
72,0,49960043.648
66,0,49960044.7488
77,0,49960045.7856
64,0,49960046.8352
62,0,49960047.8976
79,0,49960048.9728
68,0,49960050.0224
75,0,49960051.1104
71,0,49960052.1472
66,0,49960053.2096
69,0,49960054.2976
82,0,49960055.3472
72,0,49960056.4096
65,0,49960057.472
80,0,49960058.5856
82,0,49960059.648
78,0,49960060.6976
66,0,49960061.824
66,0,49960062.8352
76,0,49960063.8848
77,0,49960064.96
73,0,49960066.0224
67,0,49960067.0848
76,0,49960068.16
65,0,49960069.2224
72,0,49960070.272
70,0,49960071.3216
68,0,49960072.3968
74,0,49960073.4592
72,0,49960074.6368
82,0,49960075.648
84,0,49960076.6976
63,0,49960077.76
81,0,49960078.9376
70,0,49960079.9104
69,0,49960080.9216
78,0,49960081.9712
82,0,49960083.0592
60,0,49960084.1344
80,0,49960085.184
83,0,49960086.2464
78,0,49960087.3216
72,0,49960088.3968
68,0,49960089.472
61,0,49960090.5344
78,0,49960091.5968
80,0,49960092.6592
79,0,49960093.7472
73,0,49960098.0224
57,0,49960098.0224
72,0,49960098.0352
79,0,49960098.0352
71,0,49960099.0592
83,0,49960100.1088
75,0,49960101.1584
63,0,49960102.2336
83,0,49960103.296
79,0,49960104.448
68,0,49960105.4336
75,0,49960106.496
70,0,49960107.6096
68,0,49960108.6464
72,0,49960109.696
60,0,49960110.7968
71,0,49960111.8464
75,0,49960112.9216
76,0,49960113.9456
78,0,49960115.0336
77,0,49960116.1216
60,0,49960117.1712
65,0,49960118.2592
77,0,49960119.296
75,0,49960120.3712
66,0,49960121.4336
82,0,49960122.5088
79,0,49960123.5584
67,0,49960124.6592
70,0,49960125.7088
70,0,49960127.2832
65,0,49960128.1536
83,0,49960128.8832
73,0,49960129.9712
67,0,49960131.008
72,0,49960132.096
65,0,49960133.1968
71,0,49960134.3616
69,0,49960135.2704
64,0,49960136.3456
65,0,49960137.408
78,0,49960138.4704
75,0,49960139.5328
61,0,49960140.6592
67,0,49960141.696
76,0,49960142.7968
81,0,49960143.9616
65,0,49960144.9216
80,0,49960145.9328
82,0,49960147.008
60,0,49960148.0704
80,0,49960149.1328
79,0,49960150.1824
72,0,49960151.2704
77,0,49960152.3456
75,0,49960153.408
71,0,49960154.4832
83,0,49960155.5328
77,0,49960156.608
73,0,49960157.7088
80,0,49960158.7584
81,0,49960159.808
68,0,49960160.8576
77,0,49960161.9072
63,0,49960162.9824
60,0,49960164.0704
64,0,49960165.1328
74,0,49960166.1952
80,0,49960167.2832
60,0,49960168.3328
66,0,49960169.3824
72,0,49960170.4576
69,0,49960171.6736
79,0,49960172.736
67,0,49960173.7088
69,0,49960174.7072
72,0,49960175.808
66,0,49960176.8448
67,0,49960177.92
78,0,49960178.9568
65,0,49960180.0448
76,0,49960181.12
82,0,49960182.1696
63,0,49960183.2576
64,0,49960184.3072
79,0,49960185.344
69,0,49960186.432
75,0,49960187.4944
74,0,49960188.5824
72,0,49960189.6576
66,0,49960190.7072
63,0,49960191.808
67,0,49960192.8576
68,0,49960193.9072
71,0,49960194.9568
59,0,49960196.032
69,0,49960197.0944
83,0,49960198.1568
67,0,49960199.2192
67,0,49960200.2816
78,0,49960201.3568
70,0,49960202.4192
86,0,49960203.4816
82,0,49960204.544
72,0,49960205.6576
81,0,49960206.72
82,0,49960207.7696
69,0,49960208.8576
69,0,49960209.856
73,0,49960210.944
60,0,49960211.9936
72,0,49960213.0688
74,0,49960214.1312
68,0,49960215.1936
66,0,49960216.2944
66,0,49960217.344
67,0,49960218.4064
84,0,49960219.4816
81,0,49960220.544
65,0,49960221.6064
69,0,49960222.7072
76,0,49960223.7696
72,0,49960224.8064
80,0,49960225.856
81,0,49960226.944
63,0,49960227.9808
68,0,49960229.056
71,0,49960230.1312
65,0,49960231.1936
73,0,49960232.256
83,0,49960233.3184
66,0,49960234.4448
81,0,49960235.456
84,0,49960236.5312
68,0,49960237.6192
59,0,49960238.6688
69,0,49960239.7184
69,0,49960240.8192
62,0,49960241.856
68,0,49960242.9184
79,0,49960244.2496
64,0,49960245.0432
70,0,49960246.1056
75,0,49960247.1808
81,0,49960248.2432
80,0,49960249.3056
75,0,49960250.3808
78,0,49960251.4432
64,0,49960252.4928
78,0,49960253.568
85,0,49960254.6688
84,0,49960255.7312
64,0,49960256.8192
76,0,49960257.856
82,0,49960258.8928
70,0,49960259.9424
72,0,49960261.0304
83,0,49960262.08
59,0,49960263.1552
70,0,49960264.2432
82,0,49960265.28
81,0,49960266.3552
80,0,49960267.4304
78,0,49960268.48
68,0,49960269.5552
66,0,49960270.6176
79,0,49960271.7312
68,0,49960272.768
71,0,49960273.8688
70,0,49960274.9056
72,0,49960275.9552
65,0,49960276.992
71,0,49960278.0928
79,0,49960279.1552
70,0,49960280.2944
64,0,49960281.2672
84,0,49960282.3424
80,0,49960283.4048
78,0,49960284.4672
62,0,49960285.5552
71,0,49960286.6176
78,0,49960287.68
76,0,49960288.7808
68,0,49960289.8176
68,0,49960290.8672
76,0,49960291.9168
72,0,49960292.992
80,0,49960294.1184
82,0,49960295.1296
77,0,49960296.1792
66,0,49960297.28
74,0,49960298.3296
67,0,49960299.4048
67,0,49960300.4544
77,0,49960301.5424
62,0,49960302.6176
61,0,49960303.6672
81,0,49960304.7168
74,0,49960305.8304
67,0,49960306.8672
80,0,49960307.904
81,0,49960308.9792
70,0,49960310.0416
73,0,49960311.104
65,0,49960312.1664
60,0,49960313.2416
81,0,49960314.2912
69,0,49960315.3664
68,0,49960316.4288
76,0,49960317.504
68,0,49960318.5664
71,0,49960319.68
78,0,49960320.7296
75,0,49960321.8304
64,0,49960322.8672
84,0,49960323.904
70,0,49960324.9792
66,0,49960326.0288
71,0,49960327.1168
68,0,49960328.1536
66,0,49960329.2416
80,0,49960330.304
78,0,49960331.3664
69,0,49960332.4288
75,0,49960333.4912
66,0,49960334.5536
68,0,49960335.68
80,0,49960336.6912
76,0,49960337.7664
62,0,49960338.8288
72,0,49960339.8784
83,0,49960340.9536
80,0,49960342.0032
68,0,49960343.0912
65,0,49960344.1408
78,0,49960345.2288
74,0,49960346.304
72,0,49960347.3536
79,0,49960348.416
67,0,49960349.4784
59,0,49960350.6816
62,0,49960351.6288
78,0,49960352.7296
68,0,49960353.7792
65,0,49960354.8288
82,0,49960355.8784
71,0,49960356.9408
66,0,49960358.016
75,0,49960359.0656
64,0,49960360.2304
66,0,49960361.1904
80,0,49960362.2528
76,0,49960363.328
68,0,49960364.3904
67,0,49960365.4784
60,0,49960366.5024
69,0,49960367.6288
76,0,49960368.704
81,0,49960369.728
74,0,49960370.8288
61,0,49960371.8784
75,0,49960372.9536
82,0,49960373.9904
66,0,49960375.0656
59,0,49960376.128
63,0,49960377.1904
71,0,49960378.2784
69,0,49960379.3152
66,0,49960380.3776
80,0,49960381.4656
74,0,49960382.5152
67,0,49960383.5776
78,0,49960384.6272
73,0,49960385.728
77,0,49960386.7904
65,0,49960387.8784
60,0,49960388.9152
72,0,49960389.9648
72,0,49960391.0144
65,0,49960392.0896
68,0,49960393.1648
81,0,49960394.2784
82,0,49960395.3024
79,0,49960396.3648
66,0,49960397.44
66,0,49960398.5024
70,0,49960399.5648
74,0,49960400.6272
58,0,49960401.7408
71,0,49960402.7904
76,0,49960403.8784
69,0,49960404.8768
67,0,49960405.9648
75,0,49960407.0144
81,0,49960408.0768
71,0,49960409.152
77,0,49960410.24
79,0,49960411.2768
68,0,49960412.3392
67,0,49960413.4144
75,0,49960414.7328
68,0,49960415.5264
70,0,49960416.6272
79,0,49960417.6896
78,0,49960418.7392
78,0,49960419.84
73,0,49960420.9792
76,0,49960421.9392
67,0,49960422.9888
66,0,49960424.064
79,0,49960425.152
68,0,49960426.2016
64,0,49960427.2768
67,0,49960428.3136
72,0,49960429.3888
67,0,49960430.464
69,0,49960431.5136
72,0,49960432.64
63,0,49960433.6896
71,0,49960434.7392
77,0,49960435.7888
67,0,49960436.8896
80,0,49960437.9136
66,0,49960438.9632
70,0,49960440.0512
80,0,49960441.1008
66,0,49960442.176
67,0,49960443.2384
61,0,49960444.3136
64,0,49960445.376
68,0,49960446.6176
73,0,49960447.5264
82,0,49960448.576
81,0,49960449.6896
66,0,49960450.7008
76,0,49960451.8016
81,0,49960452.8896
76,0,49960453.952
66,0,49960455.0016
70,0,49960456.0128
82,0,49960457.1008
70,0,49960458.176
77,0,49960459.2256
68,0,49960460.3008
73,0,49960461.3376
71,0,49960462.4256
67,0,49960463.488
80,0,49960464.5632
83,0,49960465.6384
82,0,49960466.7392
67,0,49960467.7504
84,0,49960468.8384
77,0,49960469.888
73,0,49960470.9504
74,0,49960472.0256
66,0,49960473.088
63,0,49960474.1888
76,0,49960475.2
79,0,49960476.288
68,0,49960477.3632
66,0,49960478.4128
73,0,49960479.4752
65,0,49960480.5504
72,0,49960481.6384
68,0,49960482.688
74,0,49960483.7504
63,0,49960484.8512
59,0,49960485.888
83,0,49960486.9248
77,0,49960488
68,0,49960489.0496
74,0,49960490.1248
78,0,49960491.1744
68,0,49960492.2624
78,0,49960493.3248
81,0,49960494.4128
77,0,49960495.4752
68,0,49960496.5248
75,0,49960497.5872
66,0,49960498.7008
67,0,49960499.7504
78,0,49960500.8
84,0,49960501.9008
59,0,49960502.9248
74,0,49960503.9744
80,0,49960505.0752
67,0,49960506.0992
67,0,49960507.1744
64,0,49960508.2496
75,0,49960509.2992
65,0,49960510.3744
74,0,49960511.4368
72,0,49960512.4992
68,0,49960513.5616
74,0,49960514.6496
67,0,49960515.6992
68,0,49960516.8
69,0,49960517.8496
77,0,49960518.8992
67,0,49960519.9488
69,0,49960521.024
73,0,49960522.0864
74,0,49960523.1616
81,0,49960524.2368
76,0,49960525.3248
68,0,49960526.3744
62,0,49960527.4496
80,0,49960528.4864
75,0,49960529.5616
67,0,49960530.6496
72,0,49960531.6992
67,0,49960532.7488
78,0,49960533.8496
65,0,49960534.912
66,0,49960536.1536
75,0,49960537.0112
73,0,49960538.0864
67,0,49960539.136
67,0,49960540.1856
75,0,49960541.2736
66,0,49960542.4256
78,0,49960543.3984
68,0,49960544.576
73,0,49960545.5616
75,0,49960546.5984
74,0,49960547.712
71,0,49960548.7616
61,0,49960549.8496
67,0,49960550.8992
74,0,49960551.936
79,0,49960553.0112
67,0,49960554.0736
83,0,49960555.136
74,0,49960556.3008
68,0,49960557.2736
77,1,49960558.7584
81,1,49960559.3856
65,1,49960560.4608
70,1,49960561.5232
75,1,49960562.5984
67,1,49960563.712
81,1,49960564.7488
80,1,49960565.8112
69,1,49960566.8992
76,1,49960567.9744
84,1,49960568.9856
67,1,49960570.048
75,1,49960571.1104
78,1,49960572.1728
68,1,49960573.248
67,1,49960574.3104
57,1,49960575.3984
70,1,49960576.448
76,1,49960577.5104
60,1,49960578.5728
77,1,49960579.712
68,1,49960580.7616
73,1,49960581.8112
76,1,49960582.8608
67,1,49960583.9232
73,1,49960584.9728
68,1,49960586.048
67,1,49960587.1104
74,1,49960588.1856
69,1,49960589.248
68,1,49960590.2976
80,1,49960591.36
66,1,49960592.4352
58,1,49960593.4848
72,1,49960594.5472
67,1,49960595.6608
71,1,49960596.7104
74,1,49960597.76
78,1,49960598.8608
74,1,49960600.0384
64,1,49960600.96
68,1,49960602.0352
63,1,49960603.0976
72,1,49960604.1472
70,1,49960605.248
66,1,49960606.2976
73,1,49960607.3728
73,1,49960608.4096
65,1,49960609.4848
69,1,49960610.5344
81,1,49960611.776
65,1,49960612.7104
70,1,49960613.7728
67,1,49960614.9504
67,1,49960615.8976
80,1,49960616.9344
67,1,49960618.0224
67,1,49960619.072
75,1,49960620.1472
64,1,49960621.2096
68,1,49960622.272
82,1,49960623.3344
74,1,49960624.4096
75,1,49960625.6
58,1,49960626.5472
62,1,49960627.6608
75,1,49960628.7104
82,1,49960629.76
67,1,49960630.8224
68,1,49960631.9232
68,1,49960632.9472
69,1,49960633.9968
66,1,49960635.072
67,1,49960636.1728
81,1,49960637.1968
72,1,49960638.2464
70,1,49960639.3216
65,1,49960640.3968
71,1,49960641.472
81,1,49960642.5216
66,1,49960643.5968
72,1,49960644.7232
72,1,49960645.7216
78,1,49960646.8224
67,1,49960647.872
75,1,49960648.9088
80,1,49960649.9968
77,1,49960651.0464
75,1,49960652.1472
83,1,49960653.1968
68,1,49960654.2592
68,1,49960655.3344
66,1,49960656.384
66,1,49960657.4464
82,1,49960658.5216
65,1,49960659.5712
81,1,49960660.672
83,1,49960661.7728
61,1,49960662.8224
70,1,49960663.872
83,1,49960664.9344
75,1,49960665.984
61,1,49960667.0464
76,1,49960668.1216
69,1,49960669.184
71,1,49960670.2208
73,1,49960671.3088
69,1,49960672.3584
77,1,49960673.4208
79,1,49960674.496
70,1,49960675.6096
66,1,49960676.672
70,1,49960677.7984
78,1,49960678.8224
82,1,49960679.872
72,1,49960680.9216
73,1,49960681.9712
68,1,49960683.0336
66,1,49960684.096
85,1,49960685.1712
73,1,49960686.2464
64,1,49960687.2832
79,1,49960688.3456
67,1,49960689.408
79,1,49960690.4832
58,1,49960691.5456
64,1,49960692.672
71,1,49960693.6832
65,1,49960694.7712
67,1,49960695.8208
78,1,49960696.9216
62,1,49960697.9584
65,1,49960698.9952
75,1,49960700.0832
81,1,49960701.1584
83,1,49960702.208
75,1,49960703.36
72,1,49960704.3584
71,1,49960705.4208
82,1,49960706.496
65,1,49960707.5456
63,1,49960708.672
77,1,49960709.7728
67,1,49960710.8608
67,1,49960711.8976
72,1,49960712.9216
60,1,49960713.9456
67,1,49960715.008
82,1,49960716.0832
68,1,49960717.1328
66,1,49960718.208
68,1,49960719.2576
75,1,49960720.3328
68,1,49960721.3952
77,1,49960722.4576
67,1,49960723.52
66,1,49960724.5952
81,1,49960725.6704
68,1,49960726.7712
70,1,49960727.8336
63,1,49960728.8832
61,1,49960729.92
78,1,49960731.008
75,1,49960732.0704
82,1,49960733.1328
82,1,49960734.1824
70,1,49960735.2576
71,1,49960736.3328
84,1,49960737.3952
75,1,49960738.4448
70,1,49960739.52
81,1,49960740.5824
81,1,49960741.6704
72,1,49960742.72
82,1,49960743.8208
78,1,49960744.8832
64,1,49960745.9328
73,1,49960746.9824
79,1,49960748.032
74,1,49960749.0816
76,1,49960750.1568
71,1,49960751.2192
60,1,49960752.2944
62,1,49960753.3696
61,1,49960754.432
64,1,49960755.5072
73,1,49960756.5568
76,1,49960757.6704
75,1,49960758.7328
65,1,49960759.7952
78,1,49960760.8832
68,1,49960761.9328
65,1,49960763.008
68,1,49960764.032
67,1,49960765.0944
72,1,49960766.1696
83,1,49960767.2192
61,1,49960768.2944
81,1,49960769.3568
82,1,49960770.4064
72,1,49960771.4816
78,1,49960772.544
59,1,49960773.6192
81,1,49960774.6816
77,1,49960775.9616
75,1,49960776.832
67,1,49960777.9328
65,1,49960778.9312
63,1,49960780.0192
66,1,49960781.0944
80,1,49960782.144
78,1,49960783.2192
72,1,49960784.2688
79,1,49960785.344
70,1,49960786.4064
70,1,49960787.4688
76,1,49960788.544
83,1,49960789.5936
60,1,49960790.6816
59,1,49960791.7568
75,1,49960792.8448
67,1,49960793.8816
66,1,49960794.9312
77,1,49960796.2368
75,1,49960797.1456
71,1,49960798.1952
59,1,49960799.168
84,1,49960800.2432
74,1,49960801.3184
69,1,49960802.368
72,1,49960803.456
73,1,49960804.5184
81,1,49960805.5936
82,1,49960806.6816
75,1,49960807.7568
74,1,49960808.7936
68,1,49960809.8944
77,1,49960810.9312
64,1,49960811.968
73,1,49960813.0432
84,1,49960814.0928
82,1,49960815.1936
60,1,49960816.2304
61,1,49960817.3056
66,1,49960818.3424
84,1,49960819.4176
81,1,49960820.4928
80,1,49960821.5552
68,1,49960822.6176
76,1,49960823.7696
81,1,49960824.7936
67,1,49960825.8304
72,1,49960826.9312
82,1,49960827.9424
77,1,49960829.0176
76,1,49960830.1056
70,1,49960831.1552
67,1,49960832.2176
70,1,49960833.28
81,1,49960834.368
69,1,49960835.4048
63,1,49960836.4672
64,1,49960837.5424
82,1,49960838.6048
75,1,49960839.7184
65,1,49960840.8832
82,1,49960841.8432
73,1,49960842.8928
74,1,49960843.9424
69,1,49960845.1328
79,1,49960846.0672
82,1,49960847.1296
59,1,49960848.2048
71,1,49960849.2544
81,1,49960850.304
70,1,49960851.3792
70,1,49960852.48
78,1,49960853.5168
80,1,49960854.5792
81,1,49960855.7952
73,1,49960856.7552
73,1,49960857.8048
67,1,49960858.8928
65,1,49960859.9424
81,1,49960860.992
71,1,49960862.08
62,1,49960863.1168
84,1,49960864.1792
84,1,49960865.2288
80,1,49960866.3168
69,1,49960867.3792
80,1,49960868.4288
82,1,49960869.4912
69,1,49960870.5664
79,1,49960871.616
77,1,49960872.6912
69,1,49960873.792
82,1,49960874.8416
76,1,49960875.9168
66,1,49960876.9408
69,1,49960878.0288
79,1,49960879.2064
81,1,49960880.1536
80,1,49960881.2416
71,1,49960882.304
68,1,49960883.3664
67,1,49960884.416
70,1,49960885.504
73,1,49960886.5408
69,1,49960887.6288
67,1,49960888.6912
71,1,49960889.792
75,1,49960890.8416
74,1,49960891.904
63,1,49960892.9408
70,1,49960894.208
84,1,49960895.1424
68,1,49960896.128
71,1,49960897.216
76,1,49960898.2656
67,1,49960899.328
73,1,49960900.4032
85,1,49960901.44
61,1,49960902.528
70,1,49960903.5776
78,1,49960904.6528
82,1,49960905.792
81,1,49960906.8032
76,1,49960907.904
73,1,49960908.9536
70,1,49960910.0032
73,1,49960911.04
69,1,49960912.128
66,1,49960913.1904
72,1,49960914.24
62,1,49960915.3152
63,1,49960916.3776
71,1,49960917.44
83,1,49960918.5152
78,1,49960919.5776
64,1,49960920.64
78,1,49960921.7536
80,1,49960922.8032
69,1,49960923.968
70,1,49960924.9408
81,1,49960925.9776
77,1,49960927.0272
77,1,49960928.1024
83,1,49960929.1648
77,1,49960930.2144
68,1,49960931.3152
67,1,49960932.3776
80,1,49960933.44
77,1,49960934.5024
74,1,49960935.5904
66,1,49960936.6272
74,1,49960937.7024
75,1,49960938.8032
71,1,49960939.8656
82,1,49960940.9536
80,1,49960941.952
76,1,49960943.0272
70,1,49960944.0768
77,1,49960945.1648
71,1,49960946.2144
68,1,49960947.2768
73,1,49960948.352
78,1,49960949.4144
68,1,49960950.4896
79,1,49960951.5392
84,1,49960952.6144
62,1,49960953.7024
78,1,49960954.752
75,1,49960955.8144
68,1,49960956.9024
71,1,49960957.952
66,1,49960959.0144
66,1,49960960.0768
59,1,49960961.152
73,1,49960962.2272
69,1,49960963.2768
71,1,49960964.352
75,1,49960965.44
67,1,49960966.4896
69,1,49960967.5392
74,1,49960968.6272
66,1,49960969.7152
65,1,49960970.7648
67,1,49960971.8272
80,1,49960972.928
77,1,49960974.144
69,1,49960975.0144
76,1,49960976.064
70,1,49960977.1264
66,1,49960978.2912
74,1,49960979.3408
66,1,49960980.3264
78,1,49960981.3888
73,1,49960982.464
65,1,49960983.5136
62,1,49960984.5888
72,1,49960985.7024
81,1,49960986.7648
76,1,49960987.8144
73,1,49960988.9152
79,1,49960989.952
65,1,49960991.0016
67,1,49960992.0384
78,1,49960993.1136
70,1,49960994.2016
80,1,49960995.264
81,1,49960996.3136
73,1,49960997.3888
76,1,49960998.4384
82,1,49960999.5136
69,1,49961000.5632
78,1,49961001.6384
73,1,49961002.7136
66,1,49961003.8144
80,1,49961004.864
66,1,49961005.9136
59,1,49961006.9504
68,1,49961008.0256
77,1,49961009.088
82,1,49961010.176
81,1,49961011.2256
70,1,49961012.3136
78,1,49961013.3632
80,1,49961014.4256
73,1,49961015.5008
66,1,49961016.5632
83,1,49961017.6256
66,1,49961018.7392
60,1,49961019.776
79,1,49961020.864
69,1,49961021.9136
72,1,49961022.9632
60,1,49961024.0128
67,1,49961025.088
65,1,49961026.1632
71,1,49961027.2128
69,1,49961028.3008
80,1,49961029.3376
62,1,49961030.4
76,1,49961031.4624
83,1,49961032.5376
78,1,49961033.6
77,1,49961034.7136
66,1,49961035.776
76,1,49961036.8128
77,1,49961037.9136
69,1,49961038.9632
70,1,49961039.9872
81,1,49961041.0624
71,1,49961042.1248
80,1,49961043.2
82,1,49961044.2496
75,1,49961045.3376
72,1,49961046.3872
79,1,49961047.4496
73,1,49961048.5248
68,1,49961049.5872
73,1,49961050.6496
78,1,49961051.7248
67,1,49961052.8128
70,1,49961053.8752
81,1,49961054.9632
63,0,49961055.9616
67,0,49961057.0496
78,0,49961058.112
76,0,49961059.1744
82,0,49961060.2496
79,0,49961061.3376
74,0,49961062.3872
70,0,49961063.4624
81,0,49961064.5248
65,0,49961065.5744
78,0,49961066.6752
84,0,49961067.7248
59,0,49961068.8128
66,0,49961069.8624
72,0,49961070.9248
74,0,49961071.9616
65,0,49961073.0368
70,0,49961074.0864
80,0,49961075.1488
68,0,49961076.2496
57,0,49961077.3504
82,0,49961078.3744
82,0,49961079.424
80,0,49961080.4608
69,0,49961081.5488
81,0,49961082.624
71,0,49961083.7376
67,0,49961084.7744
72,0,49961085.824
78,0,49961087.0272
73,0,49961087.9616
83,0,49961089.024
76,0,49961090.0864
74,0,49961091.1488
80,0,49961092.2112
78,0,49961093.2736
64,0,49961094.336
77,0,49961095.4112
73,0,49961096.4736
82,0,49961097.5232
82,0,49961098.5984
72,0,49961099.6608
77,0,49961100.7744
79,0,49961101.824
70,0,49961102.8736
76,0,49961103.9744
73,0,49961104.9984
77,0,49961106.048
70,0,49961107.136
78,0,49961108.1984
81,0,49961109.248
80,0,49961110.336
78,0,49961111.3856
69,0,49961112.448
61,0,49961113.536
80,0,49961114.5728
84,0,49961115.7632
67,0,49961116.7744
64,0,49961117.824
67,0,49961118.8736
75,0,49961119.9744
65,0,49961120.9728
70,0,49961122.048
65,0,49961123.1104
65,0,49961124.1728
78,0,49961125.2352
65,0,49961126.3232
72,0,49961127.488
82,0,49961128.4608
65,0,49961129.4976
59,0,49961130.5728
67,0,49961131.6224
77,0,49961132.7232
71,0,49961133.7728
76,0,49961134.8224
79,0,49961135.9488
78,0,49961136.9728
81,0,49961138.0224
71,0,49961139.0976
68,0,49961140.16
81,0,49961141.2352
64,0,49961142.2976
73,0,49961143.3472
77,0,49961144.4096
80,0,49961145.4976
83,0,49961146.5472
71,0,49961147.6224
82,0,49961148.7232
83,0,49961149.7856
74,0,49961150.8224
77,0,49961151.936
71,0,49961152.9728
67,0,49961154.0096
71,0,49961155.0848
